,id,P_Asian,P_Black,P_Hisp,P_Other,P_White
9497,36103124300,192,253,511,115,5756
9499,36103124401,74,43,158,28,3452
9501,36103124402,30,10,188,14,3118
9503,36103124500,97,219,270,140,4408
9505,36103124601,35,23,85,22,2760
9507,36103124602,51,73,289,67,4076
9509,36103134702,137,32,238,106,5417
9511,36103134703,77,29,78,27,3730
9513,36103134704,75,52,64,18,2533
9515,36103134902,78,18,110,31,4392
9517,36103134903,17,11,36,11,1186
9519,36103134904,122,52,318,43,6521
9521,36103134906,73,23,161,36,5394
9523,36103134907,34,41,126,29,3980
9525,36103135002,87,15,178,30,5075
9527,36103135003,22,5,167,19,3996
9529,36103135004,60,18,65,25,2822
9531,36103135005,54,14,113,21,3472
9533,36103135101,194,23,124,17,3653
9535,36103135102,173,31,160,34,4181
9537,36103135103,201,47,144,45,4745
9539,36103135104,106,15,146,31,4767
9541,36103135201,53,0,61,18,2034
9543,36103135202,110,16,134,23,4038
9544,36103135204,121,17,136,28,4052
9546,36103135205,207,13,149,34,4723
9548,36103135206,91,12,76,25,1640
9551,36103135301,46,14,138,22,3250
9553,36103135303,64,16,170,23,3735
9555,36103135304,65,14,105,30,3155
9557,36103135401,155,49,206,64,5220
9559,36103135402,216,62,197,37,5786
9561,36103135403,105,50,255,64,4040
9563,36103145500,0,51,19,4,110
9564,36103145601,113,616,2281,149,1866
9565,36103145602,161,822,2681,153,1641
9567,36103145603,74,1086,4214,145,456
9569,36103145604,126,509,2469,150,910
9571,36103145605,78,535,1520,70,1018
9573,36103145701,340,111,263,59,4293
9575,36103145702,124,853,2753,163,1664
9577,36103145703,206,909,2181,187,1527
9579,36103145704,399,1506,2183,198,2637
9581,36103145803,152,65,259,93,4382
9583,36103145804,184,353,584,66,1870
9585,36103145805,127,25,372,68,5322
9587,36103145807,67,45,250,65,4225
9589,36103145808,72,22,234,93,2996
9591,36103145901,59,405,922,119,1936
9593,36103145902,142,1407,3504,283,2154
9595,36103145903,74,409,744,135,4368
9597,36103146001,64,588,3166,117,516
9599,36103146002,81,864,3120,193,953
9601,36103146003,170,1424,1531,176,2335
9603,36103146101,15,301,884,31,463
9604,36103146102,77,361,984,74,795
9606,36103146103,121,334,944,90,4494
9608,36103146104,31,403,1066,72,635
9609,36103146105,112,1016,2850,192,1627
9612,36103146201,57,815,2663,115,1124
9614,36103146202,20,2204,1576,178,397
9616,36103146203,81,1264,2077,142,1638
9618,36103146204,91,1107,2704,170,1519
9620,36103146205,22,65,198,23,2018
9622,36103146206,30,198,391,58,1568
9624,36103146300,105,439,259,43,1015
9626,36103146402,49,56,248,45,3531
9628,36103146403,98,1256,2130,180,1233
9630,36103146404,62,666,1046,193,1715
9632,36103146500,84,28,373,29,5127
9634,36103146604,187,52,302,59,4124
9636,36103146605,23,9,111,11,1178
9638,36103146606,79,56,309,61,6992
9640,36103146607,154,22,126,23,2049
9642,36103146608,52,27,144,21,2057
9644,36103146611,36,39,155,29,2430
9646,36103146612,86,19,354,43,4525
9648,36103146613,73,34,227,25,3598
9650,36103146614,273,122,280,79,5359
9652,36103146615,203,97,284,56,4438
9654,36103146703,65,288,837,71,2869
9656,36103146704,18,0,96,16,1970
9658,36103146705,37,10,99,19,3363
9660,36103146706,34,33,157,33,2432
9662,36103146800,54,22,255,65,5929
9664,36103146901,59,12,217,55,5518
9666,36103146902,44,15,85,30,4294
9668,36103147001,68,16,109,58,3685
9670,36103147002,116,43,213,56,5052
9673,36103147100,41,49,132,32,2994
9675,36103147200,130,755,985,153,3648
9677,36103147300,180,1269,1478,221,3667
9679,36103147401,192,315,577,97,5094
9681,36103147402,45,25,85,44,3547
9683,36103147501,130,41,366,72,7119
9685,36103147502,41,19,127,17,4124
9687,36103147503,41,11,91,47,3827
9689,36103147601,16,74,56,11,2454
9691,36103147602,37,39,187,25,5176
9693,36103147701,127,25,171,47,3065
9695,36103147702,61,20,105,24,4793
9697,36103147802,21,38,134,27,4122
9699,36103147803,94,9,77,24,2447
9701,36103147804,82,23,92,25,5015
9703,36103147901,81,57,268,56,4929
9705,36103147902,33,24,103,26,4155
9707,36103158001,183,35,137,60,4369
9709,36103158002,246,64,152,103,5809
9711,36103158005,1138,123,301,111,7413
9712,36103158006,505,128,207,80,5902
9714,36103158007,2661,1113,691,224,2545
9716,36103158009,138,12,57,17,2528
9720,36103158102,137,133,428,73,4212
9722,36103158103,157,184,445,57,3215
9724,36103158104,142,86,372,70,5016
9726,36103158107,237,39,172,28,3015
9728,36103158108,157,44,128,20,1645
9730,36103158110,41,14,175,28,1735
9732,36103158111,132,59,313,67,4278
9734,36103158112,64,44,407,63,3837
9736,36103158114,36,30,178,25,2649
9738,36103158115,220,116,314,84,5984
9740,36103158116,86,110,109,25,1607
9742,36103158202,278,139,685,95,6330
9744,36103158203,39,11,87,11,1488
9746,36103158205,50,16,98,5,1619
9748,36103158206,104,96,294,46,3134
9750,36103158207,199,39,130,63,4564
9752,36103158304,63,16,174,63,6426
9754,36103158306,52,83,213,43,4666
9756,36103158308,206,124,829,97,6415
9758,36103158309,120,263,365,80,3311
9760,36103158310,46,95,208,45,3531
9762,36103158311,106,28,218,64,5311
9763,36103158315,139,337,472,85,3837
9765,36103158317,82,37,206,63,5195
9767,36103158318,32,23,135,51,3983
9769,36103158319,44,189,316,53,2989
9771,36103158320,283,248,370,113,4934
9773,36103158321,369,502,756,132,5436
9777,36103158401,16,8,43,14,1102
9779,36103158402,86,33,106,28,3899
9781,36103158403,49,192,153,54,1495
9783,36103158405,22,71,211,58,4044
9785,36103158406,55,86,165,55,7057
9786,36103158407,70,33,279,75,4848
9788,36103158408,31,19,189,44,3414
9792,36103158502,101,42,188,28,3254
9794,36103158505,245,92,217,66,3589
9796,36103158506,22,10,114,25,2465
9798,36103158507,130,65,296,56,3222
9800,36103158508,112,67,383,66,5665
9802,36103158509,133,59,442,65,4130
9804,36103158510,112,109,580,104,6046
9806,36103158511,84,46,411,64,5247
9808,36103158512,42,30,129,20,2991
9810,36103158604,93,42,327,40,4534
9812,36103158605,144,44,351,48,4513
9814,36103158606,72,21,467,49,4402
9816,36103158607,56,29,291,55,2730
9818,36103158608,106,83,279,63,3376
9820,36103158609,117,32,295,47,3878
9822,36103158704,107,1220,926,207,4783
9824,36103158705,59,1846,449,141,599
9826,36103158707,19,252,110,50,1218
9828,36103158708,142,410,306,137,2839
9830,36103158709,21,31,93,9,1747
9832,36103158710,55,318,234,148,2875
9834,36103158711,36,142,394,42,3136
9836,36103158712,115,392,987,153,5251
9838,36103158802,47,22,192,24,4122
9840,36103158803,46,52,309,46,3806
9842,36103158804,82,99,686,103,6831
9844,36103158900,113,251,1818,166,4663
9846,36103159000,50,157,1024,109,3592
9848,36103159102,94,242,627,55,4819
9850,36103159103,26,2305,1139,296,1366
9852,36103159105,250,271,646,179,5759
9854,36103159106,142,574,782,54,3093
9856,36103159107,41,48,241,38,3501
9858,36103159108,109,230,751,122,6256
9860,36103159201,30,54,382,54,2370
9862,36103159203,30,58,251,55,4682
9864,36103159204,33,367,314,115,3446
9866,36103159300,39,30,42,36,2216
9868,36103159404,128,393,821,185,4785
9870,36103159406,55,302,355,50,2199
9872,36103159407,41,177,738,131,5034
9874,36103159408,81,170,593,131,4287
9876,36103159409,71,109,507,86,8533
9877,36103159410,35,357,301,115,4424
9881,36103159504,47,459,916,359,6589
9882,36103159505,95,141,698,127,6489
9884,36103159506,87,300,720,170,5185
9886,36103159507,68,269,540,116,3654
9887,36103159508,36,275,682,172,5848
9893,36103159601,46,55,241,60,5325
9895,36103159602,46,60,181,37,3725
9897,36103169701,65,121,246,66,6170
9899,36103169702,108,410,423,79,6484
9902,36103169800,49,1167,582,131,3148
9904,36103169900,27,1164,427,122,6691
9907,36103170001,22,61,135,58,5110
9909,36103170002,28,83,213,41,3902
9911,36103170101,6,288,353,53,1348
9913,36103170201,11,46,148,57,5203
9915,36103170202,23,101,133,52,3112
9917,36103180300,11,11,53,30,2123
9919,36103190401,51,1872,820,228,4114
9921,36103190402,22,130,282,42,1796
9923,36103190403,19,21,408,23,2555
9925,36103190501,45,56,195,51,4724
9926,36103190502,37,176,261,62,2166
9930,36103190601,29,63,125,49,4068
9932,36103190602,57,65,927,88,7243
9935,36103190704,36,295,133,41,2832
9937,36103190705,23,99,588,521,2650
9939,36103190706,38,177,327,58,3813
9941,36103190707,41,33,192,37,4339
9943,36103190708,16,14,108,32,1938
9945,36103190800,41,502,359,69,2994
9947,36103200900,89,314,661,180,6391
9950,36103201001,72,67,804,117,3890
9952,36103201003,43,273,528,103,2336
9954,36103201004,32,27,921,41,2830
9956,36103201100,0,0,0,0,0
9958,36103201200,0,0,0,0,12
9959,36103201300,0,0,0,0,0
9960,36103201400,0,0,0,0,0
9961,36103201500,0,0,0,0,0
9962,36103201600,0,0,0,0,0
9963,36103201800,0,0,0,0,0
9964,36103201900,0,0,0,0,0
9966,36105950100,8,20,78,56,3391
9968,36105950200,35,107,278,52,3441
9970,36105950300,13,22,17,29,1310
9972,36105950400,21,18,139,35,2839
9974,36105950500,42,214,295,41,2490
9976,36105950600,19,80,158,35,1639
9978,36105950700,72,531,597,70,3349
9980,36105950800,43,276,439,87,3539
9982,36105950900,24,277,259,41,1891
9984,36105951000,40,208,316,46,1162
9986,36105951100,32,1019,763,64,1708
9988,36105951200,60,136,381,113,6282
9990,36105951300,52,79,144,82,3673
9992,36105951500,48,147,189,36,1376
9994,36105951600,25,281,452,36,2524
9996,36105951700,57,51,157,21,3329
9998,36105951800,130,1806,1308,172,2877
10000,36105951900,16,136,338,31,1403
10002,36105952000,6,53,154,18,2207
10004,36105952100,22,253,172,25,2247
10006,36105952200,8,12,22,18,1268
10008,36105952300,11,94,51,27,1232
10010,36105952400,10,73,95,31,2195
10012,36105952500,16,4,37,29,1853
10014,36111950100,23,583,520,99,4967
10016,36111950200,69,43,175,50,3569
10018,36111950300,29,57,94,46,3735
10020,36111950400,23,61,78,48,4009
10022,36111950500,53,44,86,70,2945
10024,36111950600,44,34,74,71,2820
10026,36111950700,17,12,26,21,722
10027,36111950800,8,13,53,45,1757
10028,36111950900,19,9,30,36,1191
10030,36111951000,42,24,115,73,4325
10032,36111951100,42,33,50,29,2358
10034,36111951200,38,54,75,43,3842
10036,36111951300,59,135,90,78,3900
10038,36111951400,47,129,109,35,3052
10040,36111951500,48,59,68,74,3346
10042,36111951600,42,42,55,32,2052
10044,36111951700,35,820,344,230,3412
10046,36111951800,8,176,72,42,1223
10048,36111951900,27,297,164,57,2393
10050,36111952000,46,283,234,84,1634
10052,36111952100,40,706,285,128,2180
10054,36111952200,60,250,187,82,3392
10056,36111952300,84,95,64,19,1449
10058,36111952400,56,193,166,46,2393
10060,36111952500,49,98,68,59,3343
10062,36111952600,39,97,110,89,5379
10064,36111952700,14,73,93,63,2811
10066,36111952800,14,38,74,41,3131
10068,36111952900,41,75,121,111,5506
10070,36111953000,3,29,75,30,1533
10072,36111953300,59,122,200,83,3691
10074,36111953400,209,297,362,191,3125
10076,36111953500,246,290,492,133,3330
10078,36111953600,69,214,290,97,4390
10080,36111953700,48,270,214,76,4273
10082,36111953800,13,87,183,47,3544
10084,36111953900,14,137,146,57,4035
10086,36111954000,31,137,325,111,4401
10088,36111954100,31,269,1258,83,3246
10090,36111954200,39,81,240,94,4784
10092,36111954300,34,52,128,28,2907
10093,36111954400,64,264,361,124,6858
10095,36111954500,49,708,605,81,2995
10097,36111954600,9,37,149,18,1455
10099,36111954700,16,255,246,74,1388
10101,36111954800,73,483,1326,158,2764
10103,36111954900,8,27,49,22,1484
10105,36111955000,29,123,264,117,4815
10107,36111955200,9,629,348,6,210
10110,36119000101,135,1430,3161,234,421
10112,36119000103,146,1923,2795,240,371
10114,36119000104,0,0,0,0,0
10116,36119000201,348,1381,4635,277,1080
10118,36119000202,131,662,1395,126,1193
10120,36119000203,99,226,1076,74,1488
10122,36119000300,272,1557,2321,168,519
10124,36119000401,29,1668,1890,230,270
10126,36119000402,98,3696,1545,238,456
10128,36119000500,126,2141,2304,120,478
10130,36119000600,211,1952,2038,260,2183
10132,36119000701,215,776,568,111,1925
10134,36119000702,154,2036,806,231,1516
10136,36119000801,262,181,634,144,4314
10138,36119000802,147,124,462,75,1495
10140,36119000803,171,345,682,164,2985
10142,36119000900,169,245,464,83,2444
10144,36119001000,36,718,539,92,421
10146,36119001101,129,628,2195,341,609
10148,36119001102,217,920,2260,429,1800
10150,36119001200,100,457,2707,291,1107
10152,36119001301,244,326,1314,157,1725
10154,36119001302,406,495,1499,187,1211
10156,36119001303,391,1307,3870,294,1193
10158,36119001401,246,193,478,96,2976
10160,36119001402,148,81,266,36,1422
10162,36119001403,160,78,400,67,2290
10164,36119001502,107,128,255,69,2467
10166,36119001503,63,21,134,65,2615
10168,36119001504,223,148,439,158,3832
10170,36119001505,130,203,315,59,1388
10172,36119001600,103,140,749,69,2234
10174,36119001700,215,139,767,176,5209
10176,36119001800,44,850,222,44,186
10178,36119001900,134,210,156,29,1258
10180,36119002000,326,102,429,66,3160
10182,36119002101,241,47,308,55,2607
10184,36119002103,67,23,115,25,2952
10186,36119002104,322,352,611,69,3837
10188,36119002105,189,67,90,42,1240
10190,36119002106,615,574,367,99,877
10192,36119002107,327,149,134,63,803
10194,36119002201,194,75,206,35,1791
10196,36119002202,125,109,230,52,4288
10198,36119002203,85,94,179,24,1609
10200,36119002204,169,269,393,62,4118
10202,36119002300,131,113,398,102,2988
10204,36119002401,94,65,160,27,1308
10206,36119002402,144,267,489,81,2364
10208,36119002403,246,306,801,70,3948
10210,36119002404,134,115,290,79,1974
10212,36119002405,72,52,311,49,2401
10214,36119002600,43,3373,159,130,157
10216,36119002700,9,3233,110,188,25
10218,36119002800,3,2065,73,109,69
10220,36119002900,23,3549,153,150,60
10222,36119003000,74,2279,316,229,164
10224,36119003100,21,2024,153,92,64
10226,36119003200,26,2260,171,102,74
10228,36119003300,27,3347,140,100,70
10230,36119003400,15,3865,314,152,267
10232,36119003500,87,1213,713,131,274
10234,36119003600,194,1094,1187,342,1257
10236,36119003700,148,1044,867,222,1583
10238,36119003800,131,416,466,129,2026
10240,36119003900,70,517,428,225,2295
10242,36119004000,96,3548,698,385,1802
10244,36119004100,68,2575,360,138,567
10246,36119004200,209,1884,361,242,1785
10248,36119004300,31,714,125,75,795
10250,36119004400,111,702,160,98,2298
10252,36119004500,47,187,129,60,1045
10254,36119004600,212,18,102,41,2442
10256,36119004700,104,53,90,53,3428
10258,36119004800,598,588,549,127,4349
10260,36119004900,188,59,148,33,2357
10262,36119005001,322,8,80,34,2640
10264,36119005002,250,23,72,36,3693
10266,36119005100,285,35,201,108,3367
10268,36119005200,176,41,160,23,4225
10270,36119005300,262,370,389,133,3335
10272,36119005400,53,37,72,44,1685
10274,36119005500,153,112,253,76,4892
10276,36119005600,0,0,0,0,0
10278,36119005701,258,664,793,135,4449
10280,36119005702,95,508,531,179,2005
10282,36119005800,122,317,1400,83,1969
10284,36119005901,182,533,1344,114,2036
10286,36119005902,247,944,631,158,3529
10288,36119006000,38,550,792,51,1580
10290,36119006100,27,391,1010,42,1040
10292,36119006200,47,581,2813,61,1961
10294,36119006300,300,1800,2177,161,1467
10296,36119006400,93,3503,821,152,881
10298,36119006500,179,1938,1234,224,1839
10300,36119006600,223,591,413,125,3995
10302,36119006700,114,485,212,88,4107
10304,36119006801,210,255,151,54,4775
10306,36119006802,169,329,170,98,4639
10308,36119006900,259,113,308,87,5014
10310,36119007000,131,95,217,75,5130
10312,36119007100,183,40,291,84,5887
10314,36119007200,198,199,948,83,5049
10316,36119007300,125,304,1400,83,2664
10318,36119007401,182,151,748,75,3453
10320,36119007402,140,43,164,40,2415
10322,36119007500,325,21,104,37,3631
10324,36119007600,317,108,259,81,5315
10326,36119007700,322,52,355,67,3961
10328,36119007800,72,525,2340,125,931
10330,36119007900,212,520,3544,211,2814
10332,36119008000,55,515,3913,131,774
10334,36119008100,63,97,1681,117,2183
10336,36119008200,162,138,1406,106,5232
10338,36119008301,119,50,327,28,2049
10340,36119008302,247,30,141,58,5553
10342,36119008401,99,13,70,23,1967
10344,36119008403,333,19,248,52,3111
10346,36119008404,471,25,350,61,3786
10348,36119008500,85,35,84,29,3253
10350,36119008601,0,0,0,0,0
10351,36119008602,214,197,282,92,3875
10353,36119008700,107,19,584,78,4592
10355,36119008800,271,756,1240,142,1638
10357,36119008901,379,418,948,145,3615
10359,36119008902,190,798,692,90,1646
10361,36119009000,205,657,911,76,1533
10363,36119009100,201,993,2318,162,1857
10365,36119009200,152,1289,2789,242,1958
10367,36119009300,142,1305,652,91,691
10369,36119009400,121,641,1270,84,1096
10371,36119009500,207,788,989,153,2362
10373,36119009600,113,146,284,51,3817
10375,36119009701,95,70,115,32,2576
10377,36119009702,110,144,124,33,2283
10379,36119009703,185,133,144,48,3671
10381,36119009800,511,89,98,68,3769
10383,36119009900,286,56,77,33,2638
10385,36119010000,553,83,128,89,4258
10387,36119010100,891,35,164,68,3929
10389,36119010200,186,70,97,65,4358
10391,36119010300,131,108,247,61,2325
10393,36119010400,265,260,338,85,2722
10395,36119010500,531,485,406,118,5412
10397,36119010600,527,57,185,58,3447
10399,36119010701,917,126,168,73,4500
10401,36119010702,1068,142,274,77,3635
10403,36119010801,369,227,237,63,2323
10405,36119010803,291,461,493,63,2541
10407,36119010804,337,119,212,53,2051
10409,36119010901,96,512,83,48,965
10411,36119010902,234,2461,589,170,1456
10413,36119010903,256,2662,639,209,1111
10415,36119011000,117,1031,342,95,877
10417,36119011101,696,561,428,136,3328
10419,36119011102,183,154,70,26,2416
10421,36119011200,206,758,973,142,1649
10423,36119011300,461,94,251,105,5720
10425,36119011400,535,315,439,157,4686
10427,36119011500,181,390,1354,105,2928
10429,36119011600,72,367,3990,76,1818
10431,36119011700,92,42,163,29,2565
10433,36119011800,240,55,170,49,4640
10435,36119011901,208,954,290,26,904
10436,36119011902,99,41,179,43,3950
10438,36119012000,71,155,296,22,4360
10440,36119012101,264,49,131,52,5027
10442,36119012102,148,119,310,39,3944
10444,36119012200,207,180,528,85,6172
10446,36119012301,63,62,157,31,1533
10448,36119012303,178,83,157,47,3627
10450,36119012304,189,37,135,28,4522
10452,36119012400,78,53,116,56,4423
10454,36119012501,63,45,69,17,2884
10456,36119012502,126,50,150,63,5064
10458,36119012503,68,49,87,56,3533
10460,36119012600,69,126,170,43,4123
10462,36119012700,69,48,133,27,4255
10464,36119012800,220,993,1069,108,6680
10466,36119012900,171,333,1345,72,2144
10468,36119013000,250,218,1105,102,4243
10470,36119013102,368,67,183,41,5356
10472,36119013103,342,126,172,68,4471
10474,36119013104,259,38,132,70,5798
10476,36119013201,223,66,120,22,3613
10478,36119013202,179,55,114,58,2560
10480,36119013301,52,1082,1099,72,474
10482,36119013303,0,0,0,0,0
10483,36119013304,140,2417,2461,108,1831
10485,36119013400,482,523,1173,132,4021
10487,36119013500,158,111,512,65,2812
10489,36119013600,152,491,1409,77,2156
10491,36119013700,251,224,394,80,4565
10493,36119013800,63,52,206,51,2976
10495,36119013900,94,86,321,66,3691
10497,36119014000,26,15,76,20,2052
10499,36119014100,102,1215,1269,211,2977
10501,36119014200,98,885,798,131,1564
10503,36119014300,86,1350,1122,165,882
10505,36119014400,148,1555,1150,153,2555
10507,36119014500,95,478,581,73,2798
10509,36119014603,10,96,20,6,194
10510,36119014604,90,55,209,28,3187
10512,36119014605,95,172,148,53,2700
10514,36119014606,209,121,170,78,5017
10516,36119014607,150,195,311,85,3256
